organization_identifier.x,organization_name.x,organization_type_text.x,action_identifier,action_name.x,actionAgencyCode.x,action_type_code.x,action_status_code.x,completion_date.x,organization_id.x,asessment_unit_identifier,pollutant_name,pollutant_source_type_code,explicit_margin_of_safety_text,implicit_margin_of_safety_text,load_allocation_numeric,load_allocation_units_text,permits,TMDL_end_point_text,parameters,TMDL_date.x,indian_country_indicator.x,water_type_code,organization_identifier.y,organization_name.y,organization_type_text.y,action_name.y,actionAgencyCode.y,action_type_code.y,action_status_code.y,completion_date.y,organization_id.y,documentAgencyCode,document_type_code,document_file_type,document_file_name,document_name,document_comments,document_url,TMDL_date.y,indian_country_indicator.y,parameters_name
21FL303D,Florida,State,FL68660,Nutrient TMDLs for Lake Istokpoga (WBID 1856B),S,TMDL,EPA Final Action,2022-01-01,21FL303D,FL1856B,"PHOSPHORUS, TOTAL",Both,NA,NA,56,%REDUCTION,"<tibble[,3]>",54073,"<tibble[,2]>",2023-04-21,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDLs for Lake Istokpoga (WBID 1856B),S,TMDL,EPA Final Action,2022-01-01,21FL303D,S,TMDL Report,application/pdf,Istokpoga_TMDL.pdf,Istokpoga TMDL final,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68660/210992,2023-04-21,NA,"PHOSPHORUS, TOTAL"
21FL303D,Florida,State,FL68660,Nutrient TMDLs for Lake Istokpoga (WBID 1856B),S,TMDL,EPA Final Action,2022-01-01,21FL303D,FL1856B,"PHOSPHORUS, TOTAL",Both,NA,NA,56,%REDUCTION,"<tibble[,3]>",54073,"<tibble[,2]>",2023-04-21,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDLs for Lake Istokpoga (WBID 1856B),S,TMDL,EPA Final Action,2022-01-01,21FL303D,S,TMDL Report,application/pdf,Istokpoga_TMDL.pdf,Istokpoga TMDL final,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68660/210992,2023-04-21,NA,"NITROGEN, TOTAL"
21FL303D,Florida,State,FL68660,Nutrient TMDLs for Lake Istokpoga (WBID 1856B),S,TMDL,EPA Final Action,2022-01-01,21FL303D,FL1856B,"NITROGEN, TOTAL",Both,NA,NA,23,%REDUCTION,"<tibble[,3]>",1345998,"<tibble[,2]>",2023-04-21,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDLs for Lake Istokpoga (WBID 1856B),S,TMDL,EPA Final Action,2022-01-01,21FL303D,S,TMDL Report,application/pdf,Istokpoga_TMDL.pdf,Istokpoga TMDL final,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68660/210992,2023-04-21,NA,CHLOROPHYLL-A
21FL303D,Florida,State,FL68660,Nutrient TMDLs for Lake Istokpoga (WBID 1856B),S,TMDL,EPA Final Action,2022-01-01,21FL303D,FL1856B,"NITROGEN, TOTAL",Both,NA,NA,23,%REDUCTION,"<tibble[,3]>",1345998,"<tibble[,2]>",2023-04-21,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDLs for Lake Istokpoga (WBID 1856B),S,TMDL,EPA Final Action,2022-01-01,21FL303D,S,TMDL Report,application/pdf,Istokpoga_TMDL.pdf,Istokpoga TMDL final,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68660/210992,2023-04-21,NA,"PHOSPHORUS, TOTAL"
21FL303D,Florida,State,FL68660,Nutrient TMDLs for Lake Istokpoga (WBID 1856B),S,TMDL,EPA Final Action,2022-01-01,21FL303D,FL1856B,"NITROGEN, TOTAL",Both,NA,NA,23,%REDUCTION,"<tibble[,3]>",1345998,"<tibble[,2]>",2023-04-21,NA,"LAKE, FRESHWATER",21FL303D,Florida,State,Nutrient TMDLs for Lake Istokpoga (WBID 1856B),S,TMDL,EPA Final Action,2022-01-01,21FL303D,S,TMDL Report,application/pdf,Istokpoga_TMDL.pdf,Istokpoga TMDL final,NA,https://attains.epa.gov/attains-public/api/documents/actions/21FL303D/FL68660/210992,2023-04-21,NA,"NITROGEN, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2305.B_20,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"PHOSPHORUS, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2305.B_20,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"NITROGEN, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2305.B_20,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"PHOSPHORUS, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2305.B_20,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"NITROGEN, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2118.B_00,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"PHOSPHORUS, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2118.B_00,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"NITROGEN, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2118.B_00,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,TEMPERATURE
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2118.B_00,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"ALUMINUM, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2118.B_00,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"PHOSPHORUS, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2118.B_00,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"NITROGEN, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2118.B_00,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,TEMPERATURE
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2118.B_00,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"ALUMINUM, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2118.B_00,TEMPERATURE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"PHOSPHORUS, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2118.B_00,TEMPERATURE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"NITROGEN, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2118.B_00,TEMPERATURE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,TEMPERATURE
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2118.B_00,TEMPERATURE,Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"ALUMINUM, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2118.B_00,"ALUMINUM, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"PHOSPHORUS, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2118.B_00,"ALUMINUM, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"NITROGEN, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2118.B_00,"ALUMINUM, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,TEMPERATURE
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2118.B_00,"ALUMINUM, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"ALUMINUM, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2306.B_30,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"PHOSPHORUS, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2306.B_30,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"NITROGEN, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2306.B_30,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"PHOSPHORUS, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2306.B_30,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"NITROGEN, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2306.B_00,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"NITROGEN, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2306.B_00,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"PHOSPHORUS, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2306.B_00,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"NITROGEN, TOTAL"
21NMEX,New Mexico,State,69015,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,NM-2306.B_00,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2024-08-20,NA,RESERVOIR,21NMEX,New Mexico,State,Canadian and Upper Rio Grande Basin Lakes TMDL,S,TMDL,EPA Final Action,2024-08-20,21NMEX,S,TMDL Report,application/pdf,EPA Approved Canadian-Upper-Rio-Grande-Lakes-TMDL_082024.pdf,Canadian and Upper Rio Grande Basin Lakes TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69015/221674,2024-08-20,NA,"PHOSPHORUS, TOTAL"
21NMEX,New Mexico,State,69009,Bluewater Lake TMDL,S,TMDL,EPA Final Action,2021-11-24,21NMEX,NM-2107.B_00,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2021-11-24,N,RESERVOIR,21NMEX,New Mexico,State,Bluewater Lake TMDL,S,TMDL,EPA Final Action,2021-11-24,21NMEX,S,TMDL Report,application/pdf,EPA Approved- Bluewater Lake TMDL_112421.pdf,EPA Approved Bluewater Lake TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69009/202756,2021-11-24,N,"PHOSPHORUS, TOTAL"
21NMEX,New Mexico,State,69009,Bluewater Lake TMDL,S,TMDL,EPA Final Action,2021-11-24,21NMEX,NM-2107.B_00,"PHOSPHORUS, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2021-11-24,N,RESERVOIR,21NMEX,New Mexico,State,Bluewater Lake TMDL,S,TMDL,EPA Final Action,2021-11-24,21NMEX,S,TMDL Report,application/pdf,EPA Approved- Bluewater Lake TMDL_112421.pdf,EPA Approved Bluewater Lake TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69009/202756,2021-11-24,N,NITROGEN
21NMEX,New Mexico,State,69009,Bluewater Lake TMDL,S,TMDL,EPA Final Action,2021-11-24,21NMEX,NM-2107.B_00,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2021-11-24,N,RESERVOIR,21NMEX,New Mexico,State,Bluewater Lake TMDL,S,TMDL,EPA Final Action,2021-11-24,21NMEX,S,TMDL Report,application/pdf,EPA Approved- Bluewater Lake TMDL_112421.pdf,EPA Approved Bluewater Lake TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69009/202756,2021-11-24,N,"PHOSPHORUS, TOTAL"
21NMEX,New Mexico,State,69009,Bluewater Lake TMDL,S,TMDL,EPA Final Action,2021-11-24,21NMEX,NM-2107.B_00,"NITROGEN, TOTAL",Nonpoint source,NA,NA,NA,NA,"<tibble[,3]>",NA,"<tibble[,2]>",2021-11-24,N,RESERVOIR,21NMEX,New Mexico,State,Bluewater Lake TMDL,S,TMDL,EPA Final Action,2021-11-24,21NMEX,S,TMDL Report,application/pdf,EPA Approved- Bluewater Lake TMDL_112421.pdf,EPA Approved Bluewater Lake TMDL,NA,https://attains.epa.gov/attains-public/api/documents/actions/21NMEX/69009/202756,2021-11-24,N,NITROGEN
